report_id,report_text,report_type,sif_label,hazard_category,severity,unsafe_act,unsafe_condition,potential_consequence,failed_control,location,equipment,source
b4afec94-8948-44c9-928f-cf2d6224625b,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit B,Valve,synthetic
69691a2c-09fc-42c4-b102-fa6d02dd1dac,Small oil spill near Compressor at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Unit A,Compressor,synthetic
41c32c0b-304d-4c92-8600-c87a0ece8834,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic
75a30f97-9b68-4f56-87c8-05a89eba44b4,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Valve,synthetic
730af086-0567-487c-be86-b1bd5ff37a7b,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Unit A,Compressor,synthetic
1540ca74-e013-4962-94aa-73b0c05ff467,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic
f89a00fd-2f2d-49d4-97b1-952928d1182f,Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Refinery Sector 4,Pump,synthetic
b223e4b3-8d87-4d9f-8d27-d9a6a9e832e4,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,LOW,,,,,Offshore Platform 1,Compressor,synthetic
93359f4e-632c-4792-8231-92bfb2b17390,Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit A,Electrical Panel,synthetic
b9acda77-5938-4c91-83ac-a52e1faf4261,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,LOW,,,,,Unit B,Electrical Panel,synthetic
9b2dc28f-93c4-47bc-89c8-767bccb05cd7,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,LOW,,,,,Offshore Platform 1,Compressor,synthetic
b47ed1c1-5146-418c-ba34-7b9d38b0e866,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Unit B,Valve,synthetic
d94e62e3-76e7-41ca-9521-7d2c29138105,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic
861c6170-822b-499a-9e1d-80b056fda62e,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit A,Electrical Panel,synthetic
7fb0d31b-32fd-447b-9282-2add2f113829,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic
aa16bbf2-df68-4428-99c3-a1b7005146cd,Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Unit A,Electrical Panel,synthetic
b91898be-8005-49e4-abd6-e64484dd6495,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic
2b55dadf-f391-42d0-bc1a-6d439234b667,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit A,Pump,synthetic
67890046-8927-4bfd-8363-5c9231ab8996,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Electrical,LOW,,,,,Offshore Platform 1,Valve,synthetic
b5382f2d-8719-4253-8e6a-286e0af80c8e,Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic
c61684a2-acf5-4fc0-b9a1-5c83efe943e7,Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
bf905658-7e86-4a71-aa38-7c74a36a918f,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit A,Valve,synthetic
21994492-b5b1-407b-bec8-76476bf01156,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic
45dd9044-1cdb-4480-9ccf-0512cda0fd85,Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Act,NO,Confined Space,LOW,,,,,Refinery Sector 4,Pump,synthetic
42364556-c7b6-4feb-8d96-ba02cdd2bcfe,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
f847ff47-aa5a-4226-80a5-71b34f530660,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic
f7e2d226-db01-4638-b014-64f36a242a62,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic
d4b85a1f-b074-427c-ab9c-4129ef9ef6bf,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic
3fbd384d-87e5-4fbb-8d4f-1c853ed6b497,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic
5ddc5da6-c0e8-4721-afc2-0ce399124683,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic
7e6ac4cd-f56f-4a94-a085-380854c3cb38,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Compressor,synthetic
b6ff9698-b0c0-40ed-881b-d25e2cc2fc1e,Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic
ae8920bb-c581-4f8d-89f2-e4079b4edd93,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic
7ab22b16-07df-46c0-b3ae-07d210e82c47,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic
a9f54f10-5788-4b00-bd35-8649b0f31985,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Unit B,Electrical Panel,synthetic
42bdf57d-15ea-4722-ae68-ed390eb7e38a,Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Unit A,Pump,synthetic
2114cf6d-7dcc-4a5b-9709-14a8edece51c,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic
372ef3ac-39f4-420f-a104-c7189ec66584,Small oil spill near Compressor at Unit A. Cleaned up promptly.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit A,Compressor,synthetic
28131a12-da0c-4ff3-a46b-328df66a1a2e,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Valve,synthetic
329204cb-794d-47d8-a240-881badbb1434,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Working at Height,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic
7b6ca786-b9ea-468d-a911-3a24c8db0bd2,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Valve,synthetic
636f217b-2b30-425c-9574-65f2facc10c1,Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Confined Space,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic
0e5f6177-f508-4deb-b251-5fb21260877c,Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Unit B,Pump,synthetic
77cd6a5d-3bc9-4bae-9cbe-4c491b065490,Small oil spill near Electrical Panel at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Pressure,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic
d0712884-ee24-4cd7-915c-5885df027a19,<div><p>Worker used incorrect gloves for manual handling task. Supervisor corrected the action.</p></div>,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit A,Valve,synthetic
b4866bf8-dd56-4dca-afe7-682dcbe18f13,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Unit B,Electrical Panel,synthetic
97756d13-994e-48c0-9ba9-0ab5f229ddc5,,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit A,Valve,synthetic
fe6938b1-08ae-469f-857a-491cc48955e5,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Manual Handling,LOW,,,,,Unit B,Heat Exchanger,synthetic
5b5d2275-8abd-40f9-a17a-0080a6ff5f3d,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Working at Height,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic
daf9525b-c4d8-41e5-8747-458d94146c79,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Compressor,synthetic
93c09832-e27c-4f7e-87ad-5da488e5f0d4,Small oil spill near Pump at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit B,Pump,synthetic
7e662602-e744-496c-b972-adc96bc47d15,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
2ef96c43-773b-4f3b-8bb2-5b85fe9af20c,Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Pump,synthetic
1a7159d3-480c-4dc5-98fc-3ae525a5e2ec,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
191de596-73b9-4f44-a67c-01af6d3301cb,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic
ed783da6-078e-4f49-9dcf-6adf1c18bad5,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic
027be3e9-10dd-42a2-a859-fd00e00a3900,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic
42d65963-d276-4193-bd30-8264777d5a71,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit A,Electrical Panel,synthetic
07461919-dd77-4f06-bcff-9186f20b3d57,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic
b9d5dab6-1209-45e8-b0a1-4ccbe545369a,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Working at Height,LOW,,,,,Unit B,Electrical Panel,synthetic
cf7b27d9-5679-4616-9843-8c7df9447b9a,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit B,Pump,synthetic
7ea47443-0289-4634-bb84-8d4df9ef78bc,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit B,Pump,synthetic
863f2246-da9d-471d-91f4-42904263b437,Small oil spill near Compressor at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Pressure,LOW,,,,,Offshore Platform 1,Compressor,synthetic
b54b84f5-0147-4c3a-b072-a4a85dcb1f30,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit A,Electrical Panel,synthetic
475af595-c9fc-45ef-a887-76ddf3ccaa5e,<div><p>Trip hazard due to loose cables near Pump. Cables were immediately organized.</p></div>,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic
8fa8b187-b995-4d60-a18b-c3381af1b2b6,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Unit B,Heat Exchanger,synthetic
5378420c-8cff-4909-8190-73fe084b994c,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Confined Space,LOW,,,,,Unit A,Valve,synthetic
f2bdf562-a3a1-4f9f-8b91-9d64fd43e262,<div><p>Worker used incorrect gloves for manual handling task. Supervisor corrected the action.</p></div>,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic
14acd4fb-cc57-4d36-8f83-f0e4befb1b72,Small oil spill near Valve at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic
fc97f53e-aa18-41e9-8736-9406811a54b0,Small oil spill near Compressor at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit A,Compressor,synthetic
c78cb90d-3a9d-446f-9ef9-9f8dfac896fd,Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Unit B,Compressor,synthetic
8f1d33ac-d43d-486e-8ed0-aa61bc48fbcc,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Valve,synthetic
3b0da1cb-8060-45dd-86e8-0d55b21af7a9,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Unit A,Heat Exchanger,synthetic
ccab7c21-d469-4597-9937-a6d8d382fa78,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Working at Height,LOW,,,,,Refinery Sector 4,Valve,synthetic
c21a54fc-14ae-46cd-baed-eb11062056e9,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,LOW,,,,,Unit A,Compressor,synthetic
83da1e06-63fe-43b4-9702-64cc3f91c62c,Line opened with residual pressure on the Valve. High-energy release narrowly missed the operator.,Near Miss,YES,Confined Space,HIGH,,,,,Offshore Platform 1,Valve,synthetic
6365738b-0002-4588-a9d7-ecd9a559decf,Worker entered the confined space at Offshore Platform 1 without conducting a gas test. No standby person was present.,Near Miss,YES,Energy Isolation,CRITICAL,,,,,Offshore Platform 1,Valve,synthetic
f85ad28b-a0b8-4fcd-9f34-202b98e7751c,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic
39601c72-5e58-45d7-9ed8-bc7faceddd07,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Electrical,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic
0ac1ff00-04fa-4057-99f6-42edecd476e8,Line opened with residual pressure on the Compressor. High-energy release narrowly missed the operator.,Unsafe Act,YES,Energy Isolation,HIGH,,,,,Unit B,Compressor,synthetic
780f9e6b-946a-43fd-9a95-b1fb7c18d282,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
ec9b042b-7e63-472f-9cae-44de769cc66d,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Unit B,Pump,synthetic
02d23b8d-863e-47a1-8db1-3cc7ddb9d6db,Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Electrical,LOW,,,,,Unit A,Compressor,synthetic
ffd4b12b-71e7-43a9-83c7-5ed1c559dc16,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic
c547e26e-58e1-468d-a1e7-fd90ce830b22,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit B,Electrical Panel,synthetic
9dc4acee-c236-419b-b5fb-3a163a349007,<div><p>Worker observed not wearing safety glasses at Unit A.</p></div>,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
8f41da08-309d-4a84-8005-bdc996401e79,Line opened with residual pressure on the Pump. High-energy release narrowly missed the operator.,Near Miss,YES,Pressure,HIGH,,,,,Unit B,Pump,synthetic
23e0e737-fb5f-4fdf-9cdb-aa229c096260,Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit A,Pump,synthetic
2d5a78d9-b379-43d8-a33c-29418dbac912,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Confined Space,LOW,,,,,Refinery Sector 4,Valve,synthetic
d4b405f3-2db2-4c61-b57e-cf0c4f12d78d,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Working at Height,LOW,,,,,Unit B,Valve,synthetic
ed1435c7-52fa-43cc-a974-f33aa529cce1,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic
6690b2b5-3770-450a-a0f8-1e3ba0b5fd79,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic
cef42c9c-552f-4903-8800-f7f23329abd9,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
4def40f0-938f-4293-b116-7b8abc1517bd,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit A,Valve,synthetic
db4d22e2-2185-431f-8e54-8365066e339c,Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Electrical Panel,synthetic
cd5134ed-79ca-4d1a-9952-a3873316198f,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic
da2c78a8-8213-47bf-9fad-a0719faff66f,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Working at Height,LOW,,,,,Refinery Sector 4,Compressor,synthetic
e9fa204b-96ad-44ad-8fd1-06d52701caca,"While working at Offshore Platform 1, worker was at height without fall protection. Serious risk of fatal fall.",Near Miss,YES,Pressure,CRITICAL,,,,,Offshore Platform 1,Electrical Panel,synthetic
bf3f3705-adce-4222-b796-eb86b3b61389,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic
04cb529d-e9f6-42de-bbc5-5666c3d45943,Small oil spill near Valve at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Electrical,LOW,,,,,Refinery Sector 4,Valve,synthetic
a4308fd1-1b15-44b6-8266-49bb5b7512c3,Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.,Unsafe Act,NO,Confined Space,LOW,,,,,Unit B,Electrical Panel,synthetic
87254c5a-9f6e-4948-8337-6043ac2cfe82,"During maintenance of the Pump at Refinery Sector 4, the technician started work without isolating the equipment. The Pump was still energized.",Near Miss,YES,Pressure,CRITICAL,,,,,Refinery Sector 4,Pump,synthetic
e5ab36a4-ca08-4d5e-ae51-5fadc598e124,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Valve,synthetic
f381ec42-c31e-4ba8-a481-a584bb760640,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit B,Electrical Panel,synthetic
5b129a8e-54af-4c54-840a-309b1912c18a,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit A,Compressor,synthetic
aaade024-fef6-470a-83cc-5f6371b5ff67,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Compressor,synthetic
cb6d4e6a-8bbc-4eaf-be02-d538157a00d6,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic
fede56dc-3726-47a9-92f4-44bcbd14afb5,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic
c1655c5a-6613-4cfb-8a09-c342d00f9012,"While working at Unit B, worker was at height without fall protection. Serious risk of fatal fall.",Near Miss,YES,Confined Space,CRITICAL,,,,,Unit B,Electrical Panel,synthetic
c474962d-55a6-4e5f-8601-21460aa1186e,Small oil spill near Pump at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Pump,synthetic
dd9bb053-2f8b-428a-b77c-e6bf4ee45453,Small oil spill near Pump at Unit B. Cleaned up promptly.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit B,Pump,synthetic
c966425f-b161-41f7-83a4-53ee7925817c,Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Unsafe Act,NO,Confined Space,LOW,,,,,Unit A,Heat Exchanger,synthetic
920b1fff-32a0-4674-a710-23e0593f9283,Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit B,Pump,synthetic
d744dd39-26a6-43c6-ad55-5064ccbc0214,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Pump,synthetic
51b6a859-be66-4113-a66f-dfec0c6db18e,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic
bd616641-a15b-4992-ae25-b9e472425cb0,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
46a9a3a0-dcaa-4fc2-a64e-162428258e8d,Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Unit B,Pump,synthetic
bdd0d027-c26b-4643-9ad2-42ca11aa9231,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
f3bcb154-de71-4976-bf54-85a10de06c20,<div><p>Small oil spill near Valve at Refinery Sector 4. Cleaned up promptly.</p></div>,Unsafe Condition,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Valve,synthetic
c9ca622c-b62f-472f-af85-82d179ff3d42,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit B,Electrical Panel,synthetic
b07f02eb-61d6-43ad-bdce-82522ae7eb01,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,LOW,,,,,Unit B,Heat Exchanger,synthetic
bd38bc45-9e9b-48af-8ddf-1bcc82978d81,Small oil spill near Pump at Unit A. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Unit A,Pump,synthetic
985b3580-4683-4905-be64-e4f246ea4f2c,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Working at Height,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic
9b11dc5b-6ff4-4b06-97c8-0e3039503656,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
ce6d6194-a3ae-4e9d-a885-9dd439ea1e44,Small oil spill near Valve at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Valve,synthetic
db6e806a-9ebf-44ec-95e4-ad15c0ec9bef,Small oil spill near Pump at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Unit A,Pump,synthetic
b1184eea-88df-4250-a9b5-a9399d1efb85,Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic
d6c815c8-fca3-48a8-84f3-1f20f5bc4815,Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic
beccf34e-66e2-4487-949b-5c9f88273f82,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit A,Valve,synthetic
82823737-3635-40f6-bf15-ccc7c7e93104,Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic
5032e3e3-8656-470d-823b-b0124806c647,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic
e30113ed-42d1-46af-9cda-d808e825fdd3,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Valve,synthetic
dd93eb1e-9945-4d37-9cb1-2fb9824fbfff,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Working at Height,LOW,,,,,Unit B,Compressor,synthetic
1f8e3063-96eb-4cd7-aff8-a06e416fc975,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Compressor,synthetic
b963bf19-2fe7-4106-add4-de65b4464085,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
69a7c2fd-4d36-4b22-bc21-02f06d5f6165,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic
