report_id,report_text,report_type,sif_label,hazard_category,severity,unsafe_act,unsafe_condition,potential_consequence,failed_control,location,equipment,source,immediate_action,intervention,corrective_action,preventive_action,work_stopped,report_text_clean
bbadedb9-f302-447e-8c38-355173d2a7e3,[Oct 22] Report by W-5420: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,,,replaced equipment,retrained staff,False,[Oct 22] Report by W-5420: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
2a9abe48-640c-4e0a-9f48-bb210f559a77,[Oct 25] Report by W-2880: Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Working at Height,LOW,,,,,Unit B,Heat Exchanger,synthetic,reported to supervisor,,replaced equipment,,False,[Oct 25] Report by W-2880: Worker observed not wearing safety glasses at Unit B.
1e36cbc9-67ed-4bea-a969-c85d1403b340,[Oct 23] Report by W-7961: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,reported to supervisor,supervisor intervened,cleaned up,retrained staff,,[Oct 23] Report by W-7961: Worker observed not wearing safety glasses at Refinery Sector 4.
36afb949-9854-4aac-b5bc-d5c74e64a35a,<div><p>[Oct 28] Report by W-7737: Worker observed not wearing safety glasses at Refinery Sector 4.</p></div>,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic,reported to supervisor,supervisor intervened,,updated procedures,,[Oct 28] Report by W-7737: Worker observed not wearing safety glasses at Refinery Sector 4.
6a81a527-57bb-4550-9e3c-cd6352835c61,[Oct 26] Report by W-8453: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic,stopped work,colleague intervened,replaced equipment,,False,[Oct 26] Report by W-8453: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
f06dfef2-a228-4b5c-8a70-a28f5c070215,[Oct 5] Report by W-6424: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic,stopped work,supervisor intervened,cleaned up,updated procedures,,[Oct 5] Report by W-6424: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
fa37126b-3de2-439f-b1af-5ac9b7f33a6e,[Oct 18] Report by W-5823: Small oil spill near Compressor at Unit B. Cleaned up promptly.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit B,Compressor,synthetic,reported to supervisor,,cleaned up,updated procedures,,[Oct 18] Report by W-5823: Small oil spill near Compressor at Unit B. Cleaned up promptly.
53085b79-65b7-48ba-bde8-3df4551cd728,[Oct 11] Report by W-9812: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,,supervisor intervened,,updated procedures,,[Oct 11] Report by W-9812: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.
86e04616-8b94-4262-85c0-585a4be3793f,[Oct 25] Report by W-2609: Small oil spill near Pump at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit A,Pump,synthetic,stopped work,,cleaned up,updated procedures,,[Oct 25] Report by W-2609: Small oil spill near Pump at Unit A. Cleaned up promptly.
2639fbd5-75e0-4018-9a79-f9727cf71588,[Oct 19] Report by W-3080: Small oil spill near Valve at Unit A. Cleaned up promptly.,Unsafe Act,NO,Manual Handling,LOW,,,,,Unit A,Valve,synthetic,stopped work,,replaced equipment,retrained staff,True,[Oct 19] Report by W-3080: Small oil spill near Valve at Unit A. Cleaned up promptly.
bf876763-a40b-4971-bdb4-acfceade8450,[Oct 21] Report by W-2611: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,,colleague intervened,replaced equipment,updated procedures,,[Oct 21] Report by W-2611: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
e2d7393d-8c37-4d77-a590-e1390cc2af65,[Oct 3] Report by W-8298: Line opened with residual pressure on the Pump. High-energy release narrowly missed the operator.,Near Miss,YES,Pressure,HIGH,,,,,Refinery Sector 4,Pump,synthetic,stopped work,,replaced equipment,updated procedures,True,[Oct 3] Report by W-8298: Line opened with residual pressure on the Pump. High-energy release narrowly missed the operator.
a59263ef-cb2f-4c8b-a88e-d26a88a615d4,[Oct 9] Report by W-2841: Small oil spill near Pump at Unit B. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit B,Pump,synthetic,stopped work,colleague intervened,cleaned up,,True,[Oct 9] Report by W-2841: Small oil spill near Pump at Unit B. Cleaned up promptly.
f2165979-11d4-4a74-87da-9569cbde72ee,[Oct 12] Report by W-6565: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,reported to supervisor,colleague intervened,,updated procedures,,[Oct 12] Report by W-6565: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
6d427cd2-3edd-48c8-adc4-6a9394a9d78a,[Oct 5] Report by W-8557: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic,reported to supervisor,,cleaned up,retrained staff,False,[Oct 5] Report by W-8557: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
eb007393-265a-4972-a322-a3ac12377bcb,[Oct 1] Report by W-8106: Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit B,Electrical Panel,synthetic,stopped work,,replaced equipment,retrained staff,,[Oct 1] Report by W-8106: Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.
b277e0bf-9b43-482f-9f66-86263cd8bbcf,[Oct 12] Report by W-6444: Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Compressor,synthetic,,,,retrained staff,,[Oct 12] Report by W-6444: Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.
88a39a2f-fc87-4ab4-8782-1d8e1300bc4b,<div><p>[Oct 28] Report by W-9915: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.</p></div>,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit B,Electrical Panel,synthetic,reported to supervisor,colleague intervened,replaced equipment,updated procedures,,[Oct 28] Report by W-9915: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.
d8e70041-051d-447d-83b3-434dab19a884,[Oct 2] Report by W-7359: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic,reported to supervisor,,replaced equipment,,True,[Oct 2] Report by W-7359: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
c7295890-9bec-4f3a-a9de-e7f67c9729ae,[Oct 10] Report by W-1702: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit B,Valve,synthetic,,supervisor intervened,replaced equipment,updated procedures,,[Oct 10] Report by W-1702: Worker observed not wearing safety glasses at Unit B.
27a23f9f-b12c-43b5-9a09-6f8e18759701,[Oct 14] Report by W-5767: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic,stopped work,,cleaned up,,False,[Oct 14] Report by W-5767: Worker observed not wearing safety glasses at Offshore Platform 1.
cfd57d57-788f-452a-a1eb-b612418837f7,[Oct 18] Report by W-5979: Small oil spill near Valve at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,LOW,,,,,Unit B,Valve,synthetic,,supervisor intervened,cleaned up,updated procedures,True,[Oct 18] Report by W-5979: Small oil spill near Valve at Unit B. Cleaned up promptly.
34633265-6ba9-404d-8dd9-76b9dc09efed,[Oct 18] Report by W-3079: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Electrical,LOW,,,,,Refinery Sector 4,Compressor,synthetic,stopped work,supervisor intervened,,retrained staff,True,[Oct 18] Report by W-3079: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
64fd573d-5eed-43d7-b02c-1778e4b77507,[Oct 22] Report by W-8713: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,,colleague intervened,replaced equipment,retrained staff,,[Oct 22] Report by W-8713: Worker observed not wearing safety glasses at Refinery Sector 4.
220e8987-c079-4b00-ac42-f2cc34293e58,[Oct 27] Report by W-1898: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Working at Height,LOW,,,,,Offshore Platform 1,Compressor,synthetic,stopped work,,,retrained staff,True,[Oct 27] Report by W-1898: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
88f9a17a-f77d-4245-af66-17c18a6f60d8,[Oct 2] Report by W-6272: Small oil spill near Valve at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit B,Valve,synthetic,,,cleaned up,updated procedures,False,[Oct 2] Report by W-6272: Small oil spill near Valve at Unit B. Cleaned up promptly.
e53a04d5-f88e-4c73-be68-dc1c68d23e44,[Oct 14] Report by W-5814: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit A,Valve,synthetic,,supervisor intervened,,retrained staff,True,[Oct 14] Report by W-5814: Trip hazard due to loose cables near Valve. Cables were immediately organized.
90f3d8da-9e3a-4807-94f2-2a73356778ef,[Oct 28] Report by W-2239: Small oil spill near Valve at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic,,colleague intervened,replaced equipment,retrained staff,False,[Oct 28] Report by W-2239: Small oil spill near Valve at Refinery Sector 4. Cleaned up promptly.
dfab5511-7765-43a9-a9db-6989cb03f9c9,[Oct 26] Report by W-8361: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,supervisor intervened,,updated procedures,,[Oct 26] Report by W-8361: Worker observed not wearing safety glasses at Refinery Sector 4.
6bf7d2c6-44a2-49e5-aeb4-35255f52a26f,[Oct 26] Report by W-4590: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Unit A,Electrical Panel,synthetic,,colleague intervened,cleaned up,,True,[Oct 26] Report by W-4590: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
931e8a4b-c3c1-4a24-8d1d-ad3b339ea779,[Oct 25] Report by W-8487: Small oil spill near Compressor at Unit A. Cleaned up promptly.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit A,Compressor,synthetic,reported to supervisor,supervisor intervened,cleaned up,,True,[Oct 25] Report by W-8487: Small oil spill near Compressor at Unit A. Cleaned up promptly.
5821f8e1-1413-4e04-9138-938d23c2d334,[Oct 1] Report by W-8728: Small oil spill near Pump at Unit B. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Unit B,Pump,synthetic,,colleague intervened,cleaned up,,True,[Oct 1] Report by W-8728: Small oil spill near Pump at Unit B. Cleaned up promptly.
bd0dbe2d-5899-448e-9051-ebc858c6baec,[Oct 10] Report by W-7848: Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Unit A,Valve,synthetic,,colleague intervened,,retrained staff,True,[Oct 10] Report by W-7848: Worker observed not wearing safety glasses at Unit A.
97234dfa-351e-4978-a08c-e98ecec6ca3c,[Oct 21] Report by W-6328: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic,reported to supervisor,,,updated procedures,,[Oct 21] Report by W-6328: Worker observed not wearing safety glasses at Offshore Platform 1.
adb7288a-4771-49ca-97af-1afe475b1390,[Oct 2] Report by W-7617: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic,stopped work,supervisor intervened,replaced equipment,,,[Oct 2] Report by W-7617: Worker observed not wearing safety glasses at Refinery Sector 4.
6a6974b5-7b84-4ca1-8233-ad88d349612f,[Oct 27] Report by W-2585: Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,,supervisor intervened,replaced equipment,updated procedures,,[Oct 27] Report by W-2585: Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.
d2824b2f-eeec-4838-b380-507566812622,[Oct 8] Report by W-7881: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit A,Valve,synthetic,reported to supervisor,colleague intervened,cleaned up,updated procedures,False,[Oct 8] Report by W-7881: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
b4486101-8a2e-43e4-b268-ccab8173176e,[Oct 17] Report by W-8153: Small oil spill near Valve at Unit A. Cleaned up promptly.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit A,Valve,synthetic,,supervisor intervened,replaced equipment,updated procedures,,[Oct 17] Report by W-8153: Small oil spill near Valve at Unit A. Cleaned up promptly.
c626be8d-a06a-4e31-b630-6083908ba0d3,[Oct 27] Report by W-2809: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,,supervisor intervened,cleaned up,updated procedures,False,[Oct 27] Report by W-2809: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.
bf85e5b1-88bc-4a7a-b402-d1c028255cec,[Oct 19] Report by W-5829: Small oil spill near Compressor at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Electrical,LOW,,,,,Offshore Platform 1,Compressor,synthetic,reported to supervisor,colleague intervened,cleaned up,,True,[Oct 19] Report by W-5829: Small oil spill near Compressor at Offshore Platform 1. Cleaned up promptly.
1ab90a2a-2c19-4c7b-a8e3-627242cb19b4,[Oct 1] Report by W-5309: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit B,Electrical Panel,synthetic,reported to supervisor,colleague intervened,,updated procedures,,[Oct 1] Report by W-5309: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
5a861c17-b805-4500-ba3b-4262a7358260,[Oct 28] Report by W-3202: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic,,,replaced equipment,retrained staff,False,[Oct 28] Report by W-3202: Worker observed not wearing safety glasses at Refinery Sector 4.
2b430446-3d21-4ce5-9b5e-f316349f3e05,[Oct 15] Report by W-2676: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Confined Space,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic,,colleague intervened,cleaned up,,False,[Oct 15] Report by W-2676: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.
7ed9bdf1-bcbd-466d-8b5d-1a6dd8bdc320,[Oct 13] Report by W-2282: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic,stopped work,supervisor intervened,,retrained staff,False,[Oct 13] Report by W-2282: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
11ed98f6-6f75-4b49-91fe-28f5325056a0,[Oct 6] Report by W-1190: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,colleague intervened,cleaned up,,True,[Oct 6] Report by W-1190: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
82bfc350-996b-43ae-adfb-6762b4329189,[Oct 1] Report by W-4401: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,,colleague intervened,,updated procedures,False,[Oct 1] Report by W-4401: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.
4edcbdd6-0058-4757-b3e8-64915ccc4a0d,[Oct 6] Report by W-4254: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,LOW,,,,,Unit B,Pump,synthetic,,supervisor intervened,,updated procedures,,[Oct 6] Report by W-4254: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
04f66096-c792-436f-ba76-7ed50750e1ba,[Oct 7] Report by W-9089: Small oil spill near Pump at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Pressure,LOW,,,,,Unit B,Pump,synthetic,stopped work,,cleaned up,updated procedures,,[Oct 7] Report by W-9089: Small oil spill near Pump at Unit B. Cleaned up promptly.
15e2d619-28cc-4cdb-b91b-412424dc53b0,[Oct 13] Report by W-1183: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Unit B,Compressor,synthetic,stopped work,supervisor intervened,,,False,[Oct 13] Report by W-1183: Worker observed not wearing safety glasses at Unit B.
2e1498ee-5a19-497c-9fbb-6c5ea245e1a7,[Oct 4] Report by W-9089: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit A,Electrical Panel,synthetic,,colleague intervened,replaced equipment,,,[Oct 4] Report by W-9089: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.
06eb6219-a523-4249-803b-36c48aab8406,[Oct 18] Report by W-5112: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Pressure,LOW,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,,replaced equipment,updated procedures,,[Oct 18] Report by W-5112: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.
c7086eb2-7e73-413c-b69f-82581cb0610e,[Oct 2] Report by W-5505: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Unit A,Compressor,synthetic,stopped work,,,updated procedures,,[Oct 2] Report by W-5505: Worker observed not wearing safety glasses at Unit A.
e093125c-4dd7-472d-81c4-9e5ec9af083e,[Oct 3] Report by W-6913: Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,reported to supervisor,supervisor intervened,cleaned up,updated procedures,,[Oct 3] Report by W-6913: Worker observed not wearing safety glasses at Unit A.
a989c23b-2696-40f1-91b2-8df0230be33d,[Oct 16] Report by W-8246: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Confined Space,LOW,,,,,Unit A,Valve,synthetic,stopped work,colleague intervened,,retrained staff,True,[Oct 16] Report by W-8246: Trip hazard due to loose cables near Valve. Cables were immediately organized.
ecc405f9-fdc8-4e74-9a62-d595aa139c37,[Oct 26] Report by W-9588: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit B,Pump,synthetic,,supervisor intervened,replaced equipment,retrained staff,False,[Oct 26] Report by W-9588: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
827beb52-a7fe-4fe4-b23e-92b12ffead40,[Oct 2] Report by W-3883: Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit B,Pump,synthetic,reported to supervisor,supervisor intervened,,updated procedures,False,[Oct 2] Report by W-3883: Worker observed not wearing safety glasses at Unit B.
2cc24f53-5184-4d57-9905-06f3f80613fb,[Oct 26] Report by W-9630: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic,reported to supervisor,colleague intervened,,updated procedures,True,[Oct 26] Report by W-9630: Worker observed not wearing safety glasses at Refinery Sector 4.
6073f9a7-6526-4b4c-bc8d-a204c1bee4eb,[Oct 18] Report by W-3210: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Pressure,LOW,,,,,Unit A,Electrical Panel,synthetic,,,replaced equipment,,,[Oct 18] Report by W-3210: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.
84068a45-caaa-4f08-9c84-6d718a477b14,"[Oct 12] Report by W-2916: While working at Unit B, worker was at height without fall protection. Serious risk of fatal fall.",Near Miss,YES,Pressure,CRITICAL,,,,,Unit B,Pump,synthetic,,colleague intervened,cleaned up,,False,"[Oct 12] Report by W-2916: While working at Unit B, worker was at height without fall protection. Serious risk of fatal fall."
2b10920f-9783-4d0f-8f70-390df78cd668,[Oct 10] Report by W-2895: Line opened with residual pressure on the Electrical Panel. High-energy release narrowly missed the operator.,Unsafe Act,YES,Confined Space,CRITICAL,,,,,Offshore Platform 1,Electrical Panel,synthetic,stopped work,supervisor intervened,replaced equipment,updated procedures,False,[Oct 10] Report by W-2895: Line opened with residual pressure on the Electrical Panel. High-energy release narrowly missed the operator.
79f6d489-6f99-4d37-8f7f-f4f1d0d6134b,[Oct 13] Report by W-4349: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit A,Electrical Panel,synthetic,stopped work,supervisor intervened,cleaned up,retrained staff,,[Oct 13] Report by W-4349: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
11ba0b5d-08a2-40fc-9613-a5b30c118049,[Oct 5] Report by W-9369: Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Unit A,Heat Exchanger,synthetic,reported to supervisor,supervisor intervened,replaced equipment,updated procedures,True,[Oct 5] Report by W-9369: Worker observed not wearing safety glasses at Unit A.
05a913d1-36a2-4c40-996d-a24a3e70bb32,[Oct 10] Report by W-3249: Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic,reported to supervisor,colleague intervened,cleaned up,,True,[Oct 10] Report by W-3249: Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.
41b618a5-8e8d-42a2-8d07-83153e22f963,[Oct 13] Report by W-5854: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,,colleague intervened,cleaned up,updated procedures,True,[Oct 13] Report by W-5854: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
9f9fb592-78b8-4756-8c82-f2272fec7ca0,[Oct 15] Report by W-7241: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Working at Height,LOW,,,,,Refinery Sector 4,Valve,synthetic,reported to supervisor,supervisor intervened,replaced equipment,updated procedures,,[Oct 15] Report by W-7241: Worker observed not wearing safety glasses at Refinery Sector 4.
83034a54-eaee-4ac3-8d1d-af88623a3835,<div><p>[Oct 1] Report by W-5543: Trip hazard due to loose cables near Valve. Cables were immediately organized.</p></div>,Unsafe Condition,NO,Pressure,LOW,,,,,Offshore Platform 1,Valve,synthetic,stopped work,colleague intervened,cleaned up,retrained staff,,[Oct 1] Report by W-5543: Trip hazard due to loose cables near Valve. Cables were immediately organized.
e2f6342d-2a0e-41d3-a7b2-9c282f01327f,[Oct 25] Report by W-9883: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic,reported to supervisor,colleague intervened,,,False,[Oct 25] Report by W-9883: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.
5259ee21-adcc-467d-a885-1b4030d5b545,[Oct 2] Report by W-1460: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic,,colleague intervened,replaced equipment,retrained staff,True,[Oct 2] Report by W-1460: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
407842e4-81b0-4246-aade-b1cd5f74d0bc,[Oct 27] Report by W-2226: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit A,Compressor,synthetic,,colleague intervened,cleaned up,retrained staff,True,[Oct 27] Report by W-2226: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
c96ed7b2-f2e3-4547-81ca-47f54034c8cf,"[Oct 16] Report by W-3305: During maintenance of the Pump at Refinery Sector 4, the technician started work without isolating the equipment. The Pump was still energized.",Near Miss,YES,Working at Height,CRITICAL,,,,,Refinery Sector 4,Pump,synthetic,,,,,,"[Oct 16] Report by W-3305: During maintenance of the Pump at Refinery Sector 4, the technician started work without isolating the equipment. The Pump was still energized."
a9baed54-fe1b-4730-9c18-afede4844398,[Oct 28] Report by W-2005: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,stopped work,colleague intervened,replaced equipment,retrained staff,,[Oct 28] Report by W-2005: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
ce83936c-c3bf-41fb-b458-215970954db4,[Oct 11] Report by W-3042: Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,reported to supervisor,supervisor intervened,,updated procedures,,[Oct 11] Report by W-3042: Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.
f0dc816c-eac3-4678-a7b9-752aa7dfd123,[Oct 3] Report by W-1285: Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,,colleague intervened,replaced equipment,updated procedures,True,[Oct 3] Report by W-1285: Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.
bf1e7ca0-cb64-4aaf-a774-90d7e6cb96da,[Oct 16] Report by W-4749: Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,stopped work,colleague intervened,replaced equipment,retrained staff,False,[Oct 16] Report by W-4749: Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.
ada54f5e-04eb-4d0b-a4c3-1b0f8c0d9e85,[Oct 21] Report by W-2016: Small oil spill near Valve at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Valve,synthetic,,,,,,[Oct 21] Report by W-2016: Small oil spill near Valve at Offshore Platform 1. Cleaned up promptly.
1e788474-4848-474d-98fe-b0be554271af,[Oct 3] Report by W-7732: Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic,stopped work,supervisor intervened,replaced equipment,retrained staff,False,[Oct 3] Report by W-7732: Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.
